length,probability_a,probability_b,optimal_lipschitz_function
1.192999999999999972e+01,3.206091218527296988e-262,0.000000000000000000e+00,8.489999999999863434e+00
1.193999999999999950e+01,5.922029763937641935e-263,0.000000000000000000e+00,8.499999999999863221e+00
1.195000000000000107e+01,1.091434664456419858e-263,0.000000000000000000e+00,8.509999999999863007e+00
1.196000000000000085e+01,2.006955846435376916e-264,0.000000000000000000e+00,8.519999999999862794e+00
1.197000000000000064e+01,3.681885048474881505e-265,0.000000000000000000e+00,8.529999999999862581e+00
1.198000000000000043e+01,6.738660967205130934e-266,0.000000000000000000e+00,8.539999999999862368e+00
1.199000000000000021e+01,1.230342729678447010e-266,0.000000000000000000e+00,8.549999999999862155e+00
1.200000000000000000e+01,2.240813110382064660e-267,0.000000000000000000e+00,8.559999999999861942e+00
1.200999999999999979e+01,4.070897020287437346e-268,0.000000000000000000e+00,8.569999999999861728e+00
1.201999999999999957e+01,7.376624939237914532e-269,0.000000000000000000e+00,8.579999999999861515e+00
1.203000000000000114e+01,1.333174471045036072e-269,0.000000000000000000e+00,8.589999999999861302e+00
1.204000000000000092e+01,2.403018876566594346e-270,0.000000000000000000e+00,8.599999999999861089e+00
1.205000000000000071e+01,4.319646977802727697e-271,0.000000000000000000e+00,8.609999999999860876e+00
1.206000000000000050e+01,7.743567193547137539e-272,0.000000000000000000e+00,8.619999999999860663e+00
1.207000000000000028e+01,1.384259400349933528e-272,0.000000000000000000e+00,8.629999999999860449e+00
1.208000000000000007e+01,2.467518416855126507e-273,0.000000000000000000e+00,8.639999999999860236e+00
1.208999999999999986e+01,4.385850928423941850e-274,0.000000000000000000e+00,8.649999999999860023e+00
1.209999999999999964e+01,7.772899356891903840e-275,0.000000000000000000e+00,8.659999999999859810e+00
1.210999999999999943e+01,1.373517691202375209e-275,0.000000000000000000e+00,8.669999999999859597e+00
1.212000000000000099e+01,2.419886285447145993e-276,0.000000000000000000e+00,8.679999999999859384e+00
1.213000000000000078e+01,4.250633867038015545e-277,0.000000000000000000e+00,8.689999999999859170e+00
1.214000000000000057e+01,7.443892228440107805e-278,0.000000000000000000e+00,8.699999999999858957e+00
1.215000000000000036e+01,1.299644801032086757e-278,0.000000000000000000e+00,8.709999999999858744e+00
1.216000000000000014e+01,2.262137324417173307e-279,0.000000000000000000e+00,8.719999999999858531e+00
1.216999999999999993e+01,3.925321453197669309e-280,0.000000000000000000e+00,8.729999999999858318e+00
1.217999999999999972e+01,6.790260339330074846e-281,0.000000000000000000e+00,8.739999999999858105e+00
1.218999999999999950e+01,1.170970860260236498e-281,0.000000000000000000e+00,8.749999999999857891e+00
1.220000000000000107e+01,2.013020383647988447e-282,0.000000000000000000e+00,8.759999999999857678e+00
1.221000000000000085e+01,3.449744399033255445e-283,0.000000000000000000e+00,8.769999999999857465e+00
1.222000000000000064e+01,5.893274676611350070e-284,0.000000000000000000e+00,8.779999999999857252e+00
1.223000000000000043e+01,1.003579485121964697e-284,0.000000000000000000e+00,8.789999999999857039e+00
1.224000000000000021e+01,1.703594637365938014e-285,0.000000000000000000e+00,8.799999999999856826e+00
1.225000000000000000e+01,2.882662444049057171e-286,0.000000000000000000e+00,8.809999999999856612e+00
1.225999999999999979e+01,4.862138756144882922e-287,0.000000000000000000e+00,8.819999999999856399e+00
1.226999999999999957e+01,8.174459938041011809e-288,0.000000000000000000e+00,8.829999999999856186e+00
1.228000000000000114e+01,1.369871961640454670e-288,0.000000000000000000e+00,8.839999999999855973e+00
1.229000000000000092e+01,2.288124908127734609e-289,0.000000000000000000e+00,8.849999999999855760e+00
1.230000000000000071e+01,3.809310243702553045e-290,0.000000000000000000e+00,8.859999999999855547e+00
1.231000000000000050e+01,6.320710539975760576e-291,0.000000000000000000e+00,8.869999999999855333e+00
1.232000000000000028e+01,1.045254901597502074e-291,0.000000000000000000e+00,8.879999999999855120e+00
1.233000000000000007e+01,1.722647686590512559e-292,0.000000000000000000e+00,8.889999999999854907e+00
1.233999999999999986e+01,2.829220729260455616e-293,0.000000000000000000e+00,8.899999999999854694e+00
1.234999999999999964e+01,4.630288270954338677e-294,0.000000000000000000e+00,8.909999999999854481e+00
1.235999999999999943e+01,7.550762964668849723e-295,0.000000000000000000e+00,8.919999999999854268e+00
1.237000000000000099e+01,1.226821936412455581e-295,0.000000000000000000e+00,8.929999999999854055e+00
1.238000000000000078e+01,1.985826366422478323e-296,0.000000000000000000e+00,8.939999999999853841e+00
1.239000000000000057e+01,3.202029745701273022e-297,0.000000000000000000e+00,8.949999999999853628e+00
1.240000000000000036e+01,5.142596118534810932e-298,0.000000000000000000e+00,8.959999999999853415e+00
1.241000000000000014e+01,8.225331034018122580e-299,0.000000000000000000e+00,8.969999999999853202e+00
1.241999999999999993e+01,1.309997244030348193e-299,0.000000000000000000e+00,8.979999999999852989e+00
1.242999999999999972e+01,2.077090009284113034e-300,0.000000000000000000e+00,8.989999999999852776e+00
1.243999999999999950e+01,3.278070115961662313e-301,0.000000000000000000e+00,8.999999999999852562e+00
1.245000000000000107e+01,5.148199099004761880e-302,0.000000000000000000e+00,9.009999999999852349e+00
1.246000000000000085e+01,8.043526275608968986e-303,0.000000000000000000e+00,9.019999999999852136e+00
1.247000000000000064e+01,1.249833769724517382e-303,0.000000000000000000e+00,9.029999999999851923e+00
1.248000000000000043e+01,1.930679321774682719e-304,0.000000000000000000e+00,9.039999999999851710e+00
1.249000000000000021e+01,2.963670264621227271e-305,0.000000000000000000e+00,9.049999999999851497e+00
1.250000000000000000e+01,4.518428684047904028e-306,0.000000000000000000e+00,9.059999999999851283e+00
1.250999999999999979e+01,6.837814067959487045e-307,0.000000000000000000e+00,9.069999999999851070e+00
1.251999999999999957e+01,1.026366382805350058e-307,0.000000000000000000e+00,9.079999999999850857e+00
1.253000000000000114e+01,1.526725494535960250e-308,0.000000000000000000e+00,9.089999999999850644e+00
1.254000000000000092e+01,2.248165432347602824e-309,0.000000000000000000e+00,9.099999999999850431e+00
1.255000000000000071e+01,3.272896877815505525e-310,0.000000000000000000e+00,9.109999999999850218e+00
1.256000000000000050e+01,4.702829105272215916e-311,0.000000000000000000e+00,9.119999999999850004e+00
1.257000000000000028e+01,6.655848151357224215e-312,0.000000000000000000e+00,9.129999999999849791e+00
1.258000000000000007e+01,9.253252148316636379e-313,0.000000000000000000e+00,9.139999999999849578e+00
1.258999999999999986e+01,1.259168877646060756e-313,0.000000000000000000e+00,9.149999999999849365e+00
1.259999999999999964e+01,1.669040002667787916e-314,0.000000000000000000e+00,9.159999999999849152e+00
1.260999999999999943e+01,2.140322041485656338e-315,0.000000000000000000e+00,9.169999999999848939e+00
1.262000000000000099e+01,2.628834419111586021e-316,0.000000000000000000e+00,9.179999999999848725e+00
1.263000000000000078e+01,3.044624701209993450e-317,0.000000000000000000e+00,9.189999999999848512e+00
1.264000000000000057e+01,3.238689240305622521e-318,0.000000000000000000e+00,9.199999999999848299e+00
1.265000000000000036e+01,3.011280704837813562e-319,0.000000000000000000e+00,9.209999999999848086e+00
1.266000000000000014e+01,2.188710811076722191e-320,0.000000000000000000e+00,9.219999999999847873e+00
1.266999999999999993e+01,8.744961931390063832e-322,0.000000000000000000e+00,9.229999999999847660e+00
1.267999999999999972e+01,9.881312916824930884e-324,0.000000000000000000e+00,9.239999999999847446e+00
1.268999999999999950e+01,3.458459520888725809e-323,0.000000000000000000e+00,9.249999999999847233e+00
1.270000000000000107e+01,1.976262583364986177e-323,0.000000000000000000e+00,9.259999999999847020e+00
1.271000000000000085e+01,4.940656458412465442e-324,0.000000000000000000e+00,9.269999999999846807e+00
1.272000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.273000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.274000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.275000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.275999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.276999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.278000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.279000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.281000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.282000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.283000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.283999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.284999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.285999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.287000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.288000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.289000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.290000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.291000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.291999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.292999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.293999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.295000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.296000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.297000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.298000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.299000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.300999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.301999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.303000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.304000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.305000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.306000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.307000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.308000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.308999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.309999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.310999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.312000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.313000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.314000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.315000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.316000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.316999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.317999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.318999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.320000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.321000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.322000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.323000000000000043e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.324000000000000021e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.325000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.325999999999999979e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.326999999999999957e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.328000000000000114e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.329000000000000092e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.330000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.331000000000000050e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.332000000000000028e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.333000000000000007e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.333999999999999986e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.334999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.335999999999999943e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.337000000000000099e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.338000000000000078e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.339000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.340000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.341000000000000014e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.341999999999999993e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.342999999999999972e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.343999999999999950e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.345000000000000107e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.346000000000000085e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
1.347000000000000064e+01,0.000000000000000000e+00,0.000000000000000000e+00,9.269999999999846807e+00
